tax_id	abundance	lineage	estimated counts
2744	0.010111781276322757	Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;gallinarum;	2028.5345536243844
482	0.0037497688470218594	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;circulans;	752.2448781699022
2206	0.001960662752370823	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Morganella;morganii;	393.33051541586315
92	0.021333475906581377	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Oceanobacillus;	4279.729935095196
259	0.1950612551376649	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;pneumoniae;	39131.43345442209
249	0.05098561731216363	Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;	10228.275674610459
338	0.202718255208787	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;	40667.51189568997
1426	0.00020433266603238592	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;siralis;	40.99138046542297
3323	0.007068869796729032	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus;acidilactici;	1418.0930387916078
179	0.0008116570954317965	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;	162.82734157166811
809	0.02675328293209452	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Proteus;	5367.002842290413
2507	0.09233752501281221	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Proteus;mirabilis;	18523.92323034527
4771	0.006928850549630024	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;quasipneumoniae;	1390.0036376118287
4992	0.0002206082688803355	Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Turicibacter;	44.25644542835298
51	0.0018660460683227091	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;cereus;	374.349367812287
2016	0.0008084316544497008	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus;pentosaceus;	162.18028263080893
540	0.0016766768594628574	Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;mundtii;	336.3598214537033
3140	0.0032058177962991717	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Companilactobacillus;	643.1223139333731
1210	0.012942965483729493	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;simulans;	2596.5012486564574
23	0.0006056513772729059	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pseudoalteromonadaceae;Pseudoalteromonas;	121.50032844609491
2944	0.00024250615994278143	Bacteria;Proteobacteria;Alphaproteobacteria;Alphaproteobacteria Incertae Sedis;Unknown Family;Neomegalonema;perideroedes;	48.649403252281324
8330	0.00011115714588870138	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Cosenzaea;myxofaciens;	22.29934619387827
518	0.009908950239440434	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;cloacae;	1987.844416484385
4817	0.003313585486586518	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;minutissimum;	664.741698049608
12	0.0450579152436635	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;	9039.11343494658
27	0.016203568113251014	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;	3250.614002767399
4533	0.008333911653655598	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Providencia;rettgeri;	1671.8743507515032
635	0.007432298809233909	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Providencia;	1491.0008964192239
687	0.0013638649276177504	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus;	273.60630699432454
1354	0.001472507318085545	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Buttiauxella;agrestis;	295.40116558845926
254	0.0058693540798933	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;oxytoca;	1177.4569913214748
700	0.0006920054488234742	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Erwinia;	138.823905093926
413	0.0026826338607434204	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;asburiae;	538.1658614375983
18837	0.0003284188401257086	Bacteria;Chloroflexi;Anaerolineae;C10-SB1A;	65.88443193645853
16	0.0022197766898208447	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;aerogenes;	445.31162152164944
848	0.01508530528618998	Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;faecium;	3026.278178767858
13	0.0352006268927129	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;	7061.632961574028
174	0.0007038476508793974	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Anoxybacillus;	141.1995810905668
15697	8.589415818672388e-05	Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;haemoperoxidus;	17.231312967996864
6706	0.000585720753656061	Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Jeotgalibaca;	117.50202611169605
6269	0.0005225150058393649	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Lelliottia;	104.82225783644083
257	0.00018192466930074292	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;	36.49608983309134
3255	0.0008553506251187988	Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;lactis;	171.59274425570734
2540	0.001459891362357673	Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;avium;	292.87026609393513
245	0.012997408150979876	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;	2607.423046576224
1051	0.0003277535458213018	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;dispersa;	65.75096658075718
2816	0.00011115608565429096	Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Trichococcus;collinsii;	22.299133499192962
8903	0.00017178783056606524	Bacteria;Planctomycetota;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;SM1A02;	34.46252847768891
1532	0.006361062237461554	Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;hirae;	1276.0990565193997
5397	9.251379122866975e-05	Bacteria;Dependentiae;Babeliae;Babeliales;	18.559284172174667
887	0.00013860758500160058	Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Amycolatopsis;	27.806206234756093
16316	0.0006083248998790598	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Lawsonella;	122.03666648963805
1781	0.00010105196258337971	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;nealsonii;	20.272135265814388
474	0.0015546088156373475	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Providencia;vermicola;	311.87162911382393
573	0.0007500021936857858	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Kosakonia;	150.45869007749917
2559	0.0011924039124505568	Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;raffinosus;	239.20934128061864
458	0.00017178501697402164	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lentilactobacillus;	34.46196404017546
5203	0.002627785374944936	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;striatum;	527.1626518530785
356	0.003549132538538132	Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;faecalis;	711.9950276886732
2793	0.011390633335562363	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;aurimucosum;	2285.0863440805015
96	0.005288517494173289	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;	1060.9347830235977
4757	0.00020211068076379646	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;rwandensis;	40.545625778705976
364	0.00027198558501171147	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Arsenophonus;	54.563300194784446
127	0.00018188462503239828	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Siccibacter;	36.48805651237445
105	0.005120235557121326	Bacteria;Actinobacteriota;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces;	1027.1755753496664
168	0.0011057331486860672	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus;	221.82223269106063
4462	0.002802385569222347	Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Granulicatella;	562.1893714272642
106	0.003262827077026769	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;	654.5590027494171
