tax_id	abundance	lineage	estimated counts
14685	0.0006651968789055003	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;hircilactis;	136.3327655285612
1281	0.542264334231565	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Latilactobacillus;	111137.61756509347
4899	0.059281636226005484	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc;citreum;	12149.83062615605
76	0.01630172653673042	Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;	3341.055155429436
2412	0.0013254603248867422	Bacteria;Chloroflexi;Anaerolineae;SBR1031;A4b;	271.6544190458627
485	0.01478781424107223	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;	3030.7773165219946
12837	0.06797916752976461	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc;palmae;	13932.398364392788
687	0.009793920600674804	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus;	2007.273821028902
27	0.0025725900323990436	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;	527.2548997302164
2016	0.0017431817664727985	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus;pentosaceus;	357.2668462203665
8843	0.00030057394716883555	Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hirschia;	61.60293104620001
9	0.00018304480062166593	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Bradyrhizobium;	37.51521493221105
801	0.002458885714918646	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;salivarius;	503.95108615829145
5320	0.0008626480875068998	Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;italicus;	176.80058818262663
144	0.03018343874973499	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc;	6186.125955196936
578	0.019903880789242028	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;	4079.320271635943
419	0.004061412502680014	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc;gelidum;	832.3905538367716
1813	0.004589393545670749	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Weissella;cibaria;	940.6007965787657
1307	0.013617907610635166	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc;lactis;	2791.003782707288
2975	0.000768357446731129	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Fructilactobacillus;	157.4756270649916
246	0.030016504661311668	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactiplantibacillus;	6151.9126468404875
19198	0.030278701124116427	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Floricoccus;penangensis;	6205.650074088786
2462	0.00938253164138754	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;garvieae;	1922.9592424340176
106	0.009653839337935599	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;	1978.564026149239
4658	0.00023651584500933108	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax;	48.474158950507416
422	0.000862290643424759	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Secundilactobacillus;	176.72732966054778
338	0.0004667312037031934	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;	95.65702693017319
1532	0.0006569628470381203	Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;hirae;	134.6451924633098
3389	0.0024574507204533206	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Weissella;confusa;	503.6569826076285
8252	0.0007637409735853401	Bacteria;Chloroflexi;Anaerolineae;Caldilineales;Caldilineaceae;	156.52947627728904
1921	0.007525126705253272	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc;mesenteroides;	1542.2822433683632
18186	0.000876208188379318	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc;inhae;	179.5797444165296
17334	8.17280769398556e-05	Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Dolosigranulum;	16.750251096900346
15930	0.000156095180682288	Bacteria;Firmicutes;Bacilli;Lactobacillales;P5D1-392;	31.99186337601561
1001	0.009135120623220666	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;lactis;	1872.2521068496987
6992	0.00014781764160725648	Bacteria;Acidobacteriota;Acidobacteriae;Bryobacterales;Bryobacteraceae;Bryobacter;	30.295373465048822
2816	0.00011825750350115179	Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Trichococcus;collinsii;	24.236993600064558
4964	0.000955662969530879	Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;	195.8640812683232
7318	0.0005272286497033723	Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;	108.05603898535585
4382	0.00018724011905249882	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;vitaeruminis;	38.37504963992868
179	0.0006341945128469524	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;	129.97879960249574
