tax_id	abundance	lineage	estimated counts
338	0.09512653676104375	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;	20459.244767344724
2507	0.2240481329432426	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Proteus;mirabilis;	48186.92814463496
259	0.18042952706473653	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;pneumoniae;	38805.70010392115
4462	0.0008384127274450394	Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Granulicatella;	180.3207789425144
6706	0.0002354042578657795	Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Jeotgalibaca;	50.62933535622466
10195	0.00659118823610878	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Leucobacter;holotrichiae;	1417.5932186928596
809	0.06294429061594488	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Proteus;	13537.680359933729
2793	0.01019898215817193	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;aurimucosum;	2193.5358886866693
27	0.04449757725656703	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;	9570.271930878896
1781	0.0014741074598829816	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;nealsonii;	317.0421878268724
1210	0.0036639176543878027	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;simulans;	788.0134255998023
482	0.06568053959341995	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;circulans;	14126.176372515201
84	0.003831837961147793	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Pantoea;	824.1287176559005
4771	0.006386626338188241	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;quasipneumoniae;	1373.5972730594976
245	0.014437770601712238	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;	3105.189074392658
356	0.005462689819375808	Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;faecalis;	1174.8825502124325
635	0.014435886713006425	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Providencia;	3104.7838989131437
825	0.0034103219863802175	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Leucobacter;komagatae;	733.4715908987389
6560	8.947831448654184e-05	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Pluralibacter;	19.2444590098785
4789	0.0009269727563063546	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;galactosidilyticus;	199.36773858983292
13	0.030340526851268517	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;	6525.4584720097255
105	0.0009647398220675151	Bacteria;Actinobacteriota;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces;	207.49045249134875
2744	0.0010502084846268367	Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;gallinarum;	225.87253962263227
4533	0.017147649564143032	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Providencia;rettgeri;	3688.0135823584983
88	0.0015609960163512702	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Kluyvera;	335.7296572207331
12	0.039450296737856945	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;	8484.733120597844
246	0.004279611737083764	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactiplantibacillus;	920.4332147415535
96	0.004923970969837437	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;	1059.0181323668169
590	0.009023945721394484	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Salmonella;enterica;	1940.8161020831974
16	0.0006697004747269829	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;aerogenes;	144.03515990143114
249	0.009332691115602221	Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;	2007.2192089970322
2892	0.007604111582225453	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;variicola;	1635.446694435557
7921	0.00012988632762717003	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Providencia;burhodogranariea;	27.93517202808597
893	0.002001968944045548	Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Solibacillus;	430.5714686716522
