tax_id	abundance	lineage	estimated counts
27	0.0205006468647966	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;	5072.147043406786
1663	0.00046857202825338775	Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;	115.93127979828368
6691	0.00021767370910462852	Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NS9 marine group;	53.85552306441256
338	0.16344296738532318	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;	40438.078332672354
259	0.1713830801022365	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;pneumoniae;	42402.57338041474
482	0.017925093894217793	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus;circulans;	4434.919180744001
92	0.016906081983643417	Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Oceanobacillus;	4182.801367901152
15710	9.85697954866844e-05	Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;phoeniculicola;	24.387547380542536
306	0.0003364873169315278	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;	83.25167303129702
7701	0.00025445194535695704	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Providencia;stuartii;	62.95497360854617
471	0.006339510951832336	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Cronobacter;sakazakii;	1568.4837626366455
246	0.005205549973482718	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactiplantibacillus;	1287.9259411392534
2507	0.0597946244821791	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Proteus;mirabilis;	14794.02722163386
3270	0.000272496599637501	Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae;Trichococcus;flocculiformis;	67.41947370271268
7856	0.04334411427907163	Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Brevibacteriaceae;Brevibacterium;ravenspurgense;	10723.940690242229
4533	0.008957107285435901	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Providencia;rettgeri;	2216.113741918838
12	0.042710846506481014	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;	10567.261377554494
842	0.0009526612213123818	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;freundii;	235.70172340978164
1065	0.00084802354521731	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;cancerogenus;	209.81289741639554
3323	0.009506137985508147	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus;acidilactici;	2351.9516235465126
5342	0.0021776629284600345	Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;	538.784295782011
5506	0.0002932697709279412	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Kosakonia;oryzae;	72.55904710436565
