tax_id	abundance	lineage	estimated counts
578	0.10779054562606874	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;	14108.381145359259
76	0.08728121541377151	Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;	11423.976441862313
259	0.002606163191832589	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;pneumoniae;	341.1128816893921
19198	0.19072076357054726	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Floricoccus;penangensis;	24962.86858145822
1281	0.13079801270604952	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Latilactobacillus;	17119.7594890567
106	0.06695586264296668	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;	8763.65199374998
8429	0.005311096345862674	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;thermophilus;	695.1534674209278
38	0.014573005096664931	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;	1907.416918087183
2462	0.04173627239911871	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;garvieae;	5462.73548550345
844	0.0017755077558491508	Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;sciuri;	232.3908836398278
4899	0.01824408926374644	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc;citreum;	2387.91411146398
12837	0.043651924834462175	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc;palmae;	5713.46948580825
44	0.009988664471497193	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;	1307.3863266808532
249	0.00542292811593405	Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;	709.79079231026
801	0.023424471364343172	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;salivarius;	3065.958783464785
201	0.003177658402420712	Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;	415.9141753176397
4382	0.0005504857455205192	Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;vitaeruminis;	72.0514277739442
9437	0.00020933964970498616	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;SM2D12;	27.399838730936523
144	0.009583381320237611	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc;	1254.3400308619402
955	0.000837373161671856	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;helveticus;	109.60126101174421
7586	0.012544850200578052	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;piscium;	1641.9578082030596
419	0.0006125123084619184	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc;gelidum;	80.16989851765511
1437	0.0020375864909775786	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;gallolyticus;	266.69358304458234
14685	0.00492320149391631	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;hircilactis;	644.3830739342241
14012	0.0006512789101932902	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;bereziniae;	85.24394271846919
636	0.005065932321746076	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;delbrueckii;	663.0646837963787
1001	0.045420950136652045	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;lactis;	5945.011900535977
12099	0.011942245919503321	Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;plantarum;	1563.0847416660313
1460	0.006188666922285252	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;baumannii;	810.0160474571499
1065	0.00011629980539165898	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;cancerogenus;	15.22213262829807
